20190524, 주식회사 디와이비, 배두열, 의류/패션/잡화/뷰티, http://smartstore.naver.com/ssimstyle
20190502, 한국인쇄, 성윤옥, 기타, http://smartstore.naver.com/hankookprint
20190424, 오팜, 이송현, 의류/패션/잡화/뷰티, http://smartstore.naver.com/ofarm_shop
20190416, 제니티크, 신윤제, 의류/패션/잡화/뷰티, http://smartstore.naver.com/jennitique
20190415, 아웃아이즈, 김동민, 의류/패션/잡화/뷰티, http://smartstore.naver.com/outeyes
20190415, 클래스카페(주), 이재열, 교육/도서/완구/오락, http://smartstore.naver.com/classstore
20190411, 주식회사 마켓에이(Market A Co./ Ltd), 윤주영, 컴퓨터/사무용품/ 건강/식품, http://smartstore.naver.com/marketa_1
20190410, 벨리니 인터내셔날, 한승재, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/_themore
20190405, 맘마누, 이희석, 기타, http://smartstore.naver.com/mammamu
20190402, 에이블미디어커머스, 박노운, 의류/패션/잡화/뷰티, http://smartstore.naver.com/hot_store
20190401, 쇼핑프렌드, 연진모, 교육/도서/완구/오락, http://smartstore.naver.com/shoppingfriend
20190320, 도이, 권혁진, 종합몰, http://smartstore.naver.com/doishop
20190315, 멜팅모어(melting more), 강수연, 의류/패션/잡화/뷰티, http://smartstore.naver.com/meltingmore
20190315, 피아니시모, LEE YE HOON, 가구/수납용품, http://smartstore.naver.com/henry1935
20190314, 어썸, 김완선, 종합몰, http://smartstore.naver.com/karzmall
20190314, 캐롤린, 박소은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/caroline_
20190312, 더 맛있는 연구소, 문상필, 건강/식품, http://smartstore.naver.com/thedeliciouslab
20190308, 릴리프, 윤경섭, 기타, http://smartstore.naver.com/reliefmall
20190228, 키도, 강민주, 기타, http://smartstore.naver.com/kitchen_buying
20190226, 에이치 114-31, 박찬영, 의류/패션/잡화/뷰티, http://smartstore.naver.com/h114-31
20190222, 엠비스솔루션, 최진환/박형건, 의류/패션/잡화/뷰티, http://smartstore.naver.com/embmall
20190131, 주식회사 코리아글러브, 김기훈, 기타, http://smartstore.naver.com/coreaglove
20190130, 아르프, 이민석, 종합몰, http://smartstore.naver.com/arf
20190129, 라운드(ROUND)93, 나은주, 의류/패션/잡화/뷰티, http://smartstore.naver.com/round93
20190129, 씨엘쇼룸, 고서영, 의류/패션/잡화/뷰티, http://smartstore.naver.com/cielshowroom
20190108, 세컨드베이지, 최아름, 의류/패션/잡화/뷰티, http://smartstore.naver.com/2nd-beige
20180226, 이예진아트(LJY ART), 이예진, 기타, http://smartstore.naver.com/allofdog
20180220, 에이치제이컴퍼니, 류현주, 종합몰, http://smartstore.naver.com/hj_company
20180219, 동양공방, 허양욱, 의류/패션/잡화/뷰티, 오픈마켓(http://smartstore.naver.com/customcrew)
20180210, 고도리(Godori), 안성우, 의류/패션/잡화/뷰티, http://smartstore.naver.com/godorimol
20180203, (주)엘리펀트문, 예솔아, 기타, http://smartstore.naver.com/armanispecial
20180122, 대미 기획, 신대건, 교육/도서/완구/오락/ 기타, http://smartstore.naver.com/3bdaemistore
20180107, 라이크투비, 채상희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/like26
20180031, 젤리클로젯, 고우리, 의류/패션/잡화/뷰티, http://smartstore.naver.com/riri-closet
20180024, 마이아이, 정용해, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/myeye
20180023, 셀레네, 정희진, 의류/패션/잡화/뷰티, http://smartstore.naver.com/-selene-
20180001, 주식회사 퍼스트리, 조재욱, 종합몰, http://smartstore.naver.com/firstree
20180920, (주)브랜드더피플(BRAND THE PEOPLE), 김정훈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/hersona
20180913, 바니별, 이여진, 의류/패션/잡화/뷰티, http://smartstore.naver.com/topmomoka
20180905, 비엘플라, 박꽃님, 의류/패션/잡화/뷰티, http://smartstore.naver.com/bl.fla
20180903, 어거스트(August), 이연희, 의류/패션/잡화/뷰티, http://smartstore.naver.com/_august
20180826, 에스에이치 크리에이션, 이상헌, 종합몰, http://smartstore.naver.com/miaryn
20180826, 앤아더(&other), 박수빈, 의류/패션/잡화/뷰티, http://smartstore.naver.com/ezv_dkej
20180821, 대림특수인쇄산업, 김재동, 종합몰, http://smartstore.naver.com/glasssale
20180820, 디어위켄드, 이예은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/dear_weekend
20180816, 에스앤디시스템 주식회사, 김연은, 의류/패션/잡화/뷰티, http://smartstore.naver.com/-happymore-
20180802, 덕블리샵, 황가영, 의류/패션/잡화/뷰티, http://smartstore.naver.com/myduckvelyshop
20180801, 바오365, 윤지영, 종합몰/ 교육/도서/완구/오락, http://smartstore.naver.com/daltong
20180716, 미미토끼, 이미혜, 교육/도서/완구/오락, http://smartstore.naver.com/mimirabbitslime
20180711, 제로 프로젝트, 박수교, 가구/수납용품, http://smartstore.naver.com/zeroproject
20180704, 부부드레브 (BuBu de Reve), 우선경, 의류/패션/잡화/뷰티, http://smartstore.naver.com/bubudereve
20180702, 더 수지(The sooji), 최수지, 건강/식품, http://smartstore.naver.com/thesooji
20180626, 에이치티로직스(HT로직스), 유창성, 종합몰, http://smartstore.naver.com/htlogics
20180625, 다온, 김정민, 의류/패션/잡화/뷰티, http://smartstore.naver.com/8byg
20180619, 토리캣, 신봉석, 종합몰, http://smartstore.naver.com/toricat
